rel_enh,backend,preset,rel_prep,sr_in,sr_out,dur_in_s,dur_out_s,peak_in_dbfs,peak_out_dbfs,delta_peak_db,rms_in_dbfs,rms_out_dbfs,delta_rms_db,clip_in_pct,clip_out_pct,delta_clip_pct,crest_in,crest_out,delta_crest,flat_in,flat_out,delta_flat,centroid_in_hz,centroid_out_hz,delta_centroid_hz,lufs_in,lufs_out,delta_lufs,srmr_in,srmr_out,delta_srmr,error,vad_speech_ratio_in,vad_speech_ratio_out,delta_vad_speech_ratio,vad_seg_count_in,vad_seg_count_out,delta_vad_seg_count,vad_seg_mean_dur_in_s,vad_seg_mean_dur_out_s,delta_vad_seg_mean_dur_s,speech_level_in_dbfs,speech_level_out_dbfs,delta_speech_level_db,nonspeech_level_in_dbfs,nonspeech_level_out_dbfs,delta_nonspeech_level_db,speech_nonspeech_snr_in_db,speech_nonspeech_snr_out_db,delta_speech_nonspeech_snr_db,emb_temporal_smoothness_in,emb_temporal_smoothness_out,delta_emb_temporal_smoothness,num_clusters_in,num_clusters_out,silhouette_in,silhouette_out,db_index_in,db_index_out,calinski_harabasz_in,calinski_harabasz_out,between_cluster_min_cos_in,between_cluster_min_cos_out,cluster_size_cv_in,cluster_size_cv_out,rtf_out,dnsmos_sig_out,dnsmos_bak_out,dnsmos_ovrl_out
enh/sepformer/medium/data/raw/2025/09/08/93af91b2d487987837193951901b7bc2a92cd56a70972e922b34dd7a7e2f8914__250820_1544.wav,sepformer,medium,prep/data/raw/2025/09/08/93af91b2d487987837193951901b7bc2a92cd56a70972e922b34dd7a7e2f8914__250820_1544.wav,44100,44100,30.953673,30.953696,-1.0,-0.956,0.044,-20.293,-21.396,-1.103,0.0,0.0,0.0,9.218418,10.52003,1.301612,0.000433,0.000608,0.000175,857.879,847.6,-10.279,-19.654,-20.781,-1.127,11.676231,11.866238,0.190007,,,,,,,,,,,,,,,,,,,,0.728199,0.727424,-0.000775,9,5,0.154176,0.197543,1.477772,1.337835,2.900685,4.784527,0.482224,0.436972,0.972754,0.83666,,,,
enh/sepformer/medium/data/raw/2025/09/08/93b95afc1cba4e79bb098d28307af4bb581a427c2733bb91de4c337c06b93d2a__250805_1359.wav,sepformer,medium,prep/data/raw/2025/09/08/93b95afc1cba4e79bb098d28307af4bb581a427c2733bb91de4c337c06b93d2a__250805_1359.wav,44100,44100,110.417347,110.417392,-1.0,-0.8,0.2,-20.802,-19.585,1.217,0.0,0.0,0.0,9.774552,8.695112,-1.07944,0.001438,0.000916,-0.000522,1104.545,912.914,-191.631,-19.759,-18.52,1.239,11.407421,11.655078,0.247657,,,,,,,,,,,,,,,,,,,,0.744534,0.723266,-0.021268,26,16,0.131984,0.123999,1.502615,1.80104,4.21768,6.580032,0.175018,0.185445,1.404026,1.620786,,,,
enh/sepformer/medium/data/raw/2025/09/08/997ef4d89f963fca36b010dbb74d67309bed3b8e4c9765026fe21f1bf97d5eec__250805_1408.wav,sepformer,medium,prep/data/raw/2025/09/08/997ef4d89f963fca36b010dbb74d67309bed3b8e4c9765026fe21f1bf97d5eec__250805_1408.wav,44100,44100,82.337959,82.338005,-1.0,-0.884,0.116,-19.935,-19.012,0.923,0.0,0.0,0.0,8.84557,8.06153,-0.78404,0.000369,0.000389,2e-05,993.106,804.962,-188.144,-18.37,-17.432,0.938,10.267693,10.272943,0.00525,,,,,,,,,,,,,,,,,,,,0.69751,0.694467,-0.003043,29,21,0.231516,0.127034,1.311957,1.330096,4.770471,4.728004,0.213822,0.176031,1.101268,1.470212,,,,
enh/sepformer/medium/data/raw/2025/09/08/9ecfcb28b7f4114c15be6ecb4e3cc92a3f1d447a8c7bf46a75d519113583eaf3__250805_1417.wav,sepformer,medium,prep/data/raw/2025/09/08/9ecfcb28b7f4114c15be6ecb4e3cc92a3f1d447a8c7bf46a75d519113583eaf3__250805_1417.wav,44100,44100,164.241429,164.241451,-1.376,-0.96,0.416,-23.649,-22.204,1.445,0.0,0.0,0.0,12.99099,11.539637,-1.451353,0.005226,0.002488,-0.002738,1133.821,890.04,-243.781,-22.438,-20.758,1.68,10.169397,10.364741,0.195344,,,,,,,,,,,,,,,,,,,,0.722425,0.702528,-0.019897,27,16,0.074545,0.079359,1.783556,1.868435,4.346627,7.792887,0.255588,0.287689,1.61963,1.33433,,,,
enh/sepformer/medium/data/raw/2025/09/08/a1c13511c80de1f73d24c0ca08aa0d91f996f83f8807d0c0f632690f6fa18b6f__250714_1634.wav,sepformer,medium,prep/data/raw/2025/09/08/a1c13511c80de1f73d24c0ca08aa0d91f996f83f8807d0c0f632690f6fa18b6f__250714_1634.wav,44100,44100,26.644898,26.644943,-1.701,-0.952,0.749,-21.944,-20.628,1.316,0.0,0.0,0.0,10.283689,9.633821,-0.649868,0.000677,0.00019,-0.000487,843.479,777.77,-65.709,-21.005,-19.352,1.653,8.239729,9.395053,1.155324,,,,,,,,,,,,,,,,,,,,0.720615,0.647154,-0.073461,10,10,0.249016,0.24497,1.22199,1.2771,3.274181,3.785664,0.361197,0.190886,0.97725,0.769217,,,,
enh/sepformer/medium/data/raw/2025/09/08/a7d56e4890a6cc957eb136ba881bebe96ade25bdffd8f9f1dae6dde525890b98__250820_1932.wav,sepformer,medium,prep/data/raw/2025/09/08/a7d56e4890a6cc957eb136ba881bebe96ade25bdffd8f9f1dae6dde525890b98__250820_1932.wav,44100,44100,87.007959,87.008005,-1.0,-0.993,0.007,-21.135,-21.43,-0.295,0.0,0.0,0.0,10.156872,10.515135,0.358263,0.00064,0.000653,1.3e-05,887.555,848.853,-38.702,-19.928,-20.135,-0.207,9.442536,9.81424,0.371704,,,,,,,,,,,,,,,,,,,,0.708304,0.67031,-0.037994,23,15,0.125018,0.08464,1.432547,1.739291,3.969804,4.958659,0.202241,0.251171,1.395645,1.315316,,,,
enh/sepformer/medium/data/raw/2025/09/08/ae10cc9c1980c0909042445a9505c4646571ccfd6dd4b2b9266b1d157d7a9016__250728_0928.wav,sepformer,medium,prep/data/raw/2025/09/08/ae10cc9c1980c0909042445a9505c4646571ccfd6dd4b2b9266b1d157d7a9016__250728_0928.wav,44100,44100,144.730816,144.730884,-1.0,-0.919,0.081,-20.054,-19.988,0.066,0.0,0.0,0.0,8.967949,8.983414,0.015465,0.00106,0.000765,-0.000295,931.884,795.566,-136.318,-19.036,-18.893,0.143,11.315026,11.915106,0.60008,,,,,,,,,,,,,,,,,,,,0.723214,0.701742,-0.021472,31,25,0.137541,0.080845,1.635428,1.453914,4.952491,5.492591,0.173407,0.203795,1.148472,2.034447,,,,
enh/sepformer/medium/data/raw/2025/09/08/aff8ee3f05ba1de54c72dcd32caf0e47eef5033e08ba2d5322998d8017360fff__250820_2000.wav,sepformer,medium,prep/data/raw/2025/09/08/aff8ee3f05ba1de54c72dcd32caf0e47eef5033e08ba2d5322998d8017360fff__250820_2000.wav,44100,44100,119.071429,119.071451,-1.0,-1.008,-0.008,-21.995,-22.833,-0.838,0.0,0.0,0.0,11.213157,12.337435,1.124278,0.003512,0.001495,-0.002017,922.519,710.537,-211.982,-20.528,-21.156,-0.628,9.336014,9.813328,0.477314,,,,,,,,,,,,,,,,,,,,0.707659,0.692327,-0.015332,24,15,0.123117,0.113428,1.639836,1.86501,4.964123,7.612802,0.181479,0.261123,1.319425,1.017634,,,,
enh/sepformer/medium/data/raw/2025/09/08/b3b72dfcdbd8b6e43d79df299839965c02944e733ab5c0e65812ac7d6c454d4b__250820_1543.wav,sepformer,medium,prep/data/raw/2025/09/08/b3b72dfcdbd8b6e43d79df299839965c02944e733ab5c0e65812ac7d6c454d4b__250820_1543.wav,44100,44100,29.173673,29.173696,-1.0,-0.958,0.042,-20.348,-20.436,-0.088,0.0,0.0,0.0,9.276343,9.416583,0.14024,0.000513,0.000685,0.000172,850.476,746.426,-104.05,-19.334,-19.309,0.025,10.627745,11.702044,1.074299,,,,,,,,,,,,,,,,,,,,0.742888,0.723661,-0.019227,10,8,0.260623,0.279344,1.276258,1.363292,3.760604,4.607205,0.223253,0.259462,0.846511,0.732727,,,,
enh/sepformer/medium/data/raw/2025/09/08/b675bdc693ef39b0d7dde73901250f95b12aee2e6b2491ef0c3fe11989caf4ff__250820_1957.wav,sepformer,medium,prep/data/raw/2025/09/08/b675bdc693ef39b0d7dde73901250f95b12aee2e6b2491ef0c3fe11989caf4ff__250820_1957.wav,44100,44100,125.01,125.01,-1.0,-0.944,0.056,-20.491,-21.065,-0.574,0.0,0.0,0.0,9.43094,10.139989,0.709049,0.001338,0.00099,-0.000348,839.717,737.148,-102.569,-19.158,-19.578,-0.42,9.013253,9.706209,0.692956,,,,,,,,,,,,,,,,,,,,0.708251,0.664411,-0.04384,28,16,0.129644,0.124074,1.702939,1.695808,4.804014,7.588039,0.250481,0.322808,1.27985,1.286777,,,,
enh/sepformer/medium/data/raw/2025/09/08/bacee44590f4f10dcbf347c6f8033cb9e693ae282d2da6a9f03a19916ed9b755__250805_1403.wav,sepformer,medium,prep/data/raw/2025/09/08/bacee44590f4f10dcbf347c6f8033cb9e693ae282d2da6a9f03a19916ed9b755__250805_1403.wav,44100,44100,83.487347,83.037392,-1.0,-0.966,0.034,-20.273,-19.649,0.624,0.0,0.0,0.0,9.1967,8.593121,-0.603579,0.000791,0.000609,-0.000182,930.425,853.894,-76.531,-19.377,-18.742,0.635,11.528201,12.2156,0.687399,,,,,,,,,,,,,,,,,,,,0.743775,0.713193,-0.030582,24,17,0.124356,0.105531,1.415096,1.469171,3.556123,4.345033,0.21246,0.264292,1.443023,1.76376,,,,
enh/sepformer/medium/data/raw/2025/09/08/bc1c812f58d7a8814ab2cfa4d81d5ba6d0a3ece42c884e11822ecb9479a71a7d__250805_1401.wav,sepformer,medium,prep/data/raw/2025/09/08/bc1c812f58d7a8814ab2cfa4d81d5ba6d0a3ece42c884e11822ecb9479a71a7d__250805_1401.wav,44100,44100,82.279592,82.279637,-1.0,-0.857,0.143,-20.978,-20.773,0.205,0.0,0.0,0.0,9.974645,9.903989,-0.070656,0.00143,0.000992,-0.000438,1007.926,852.904,-155.022,-19.739,-19.503,0.236,11.291969,11.248075,-0.043894,,,,,,,,,,,,,,,,,,,,0.753693,0.72615,-0.027543,26,13,0.189421,0.16901,1.355869,1.768256,3.877414,6.020985,0.245393,0.321254,1.675491,1.074952,,,,
enh/sepformer/medium/data/raw/2025/09/08/c352a5b75b40511bbbd6e6397cd488d411ce7fb4d47b6ccafe0a64cf20cfc4cf__250820_1544_01.wav,sepformer,medium,prep/data/raw/2025/09/08/c352a5b75b40511bbbd6e6397cd488d411ce7fb4d47b6ccafe0a64cf20cfc4cf__250820_1544_01.wav,44100,44100,193.922245,193.922268,-1.0,-0.794,0.206,-20.865,-20.814,0.051,0.0,0.0,0.0,9.845351,10.023414,0.178063,0.000587,0.000616,2.9e-05,864.912,798.031,-66.881,-19.99,-19.882,0.108,10.810225,11.728749,0.918524,,,,,,,,,,,,,,,,,,,,0.708411,0.705776,-0.002635,36,16,0.108588,0.085316,1.741404,1.991802,4.901118,9.111981,0.230082,0.23983,1.573809,1.194185,,,,
enh/sepformer/medium/data/raw/2025/09/08/c3a3d60ba26fb94257a6f975143b6877602ca8a73186b4c2eada7301c86b4dd9__250820_2002.wav,sepformer,medium,prep/data/raw/2025/09/08/c3a3d60ba26fb94257a6f975143b6877602ca8a73186b4c2eada7301c86b4dd9__250820_2002.wav,44100,44100,91.846531,91.846576,-1.0,-0.851,0.149,-22.181,-21.233,0.948,0.0,0.0,0.0,11.456484,10.448895,-1.007589,0.001459,0.001158,-0.000301,1075.779,914.69,-161.089,-20.855,-19.786,1.069,9.48151,9.963448,0.481938,,,,,,,,,,,,,,,,,,,,0.651985,0.673031,0.021046,26,20,0.146604,0.082318,1.548572,1.596131,4.294674,5.094909,0.16965,0.134455,1.16012,1.179794,,,,
enh/sepformer/medium/data/raw/2025/09/08/c478f28aac2b1ddb78e25aa04116d86cdce826dd4c07b70e482313268f75fa6a__250714_1634_01.wav,sepformer,medium,prep/data/raw/2025/09/08/c478f28aac2b1ddb78e25aa04116d86cdce826dd4c07b70e482313268f75fa6a__250714_1634_01.wav,44100,44100,83.722449,83.722517,-1.0,-0.994,0.006,-21.396,-21.384,0.012,0.0,0.0,0.0,10.466828,10.459659,-0.007169,0.000393,0.000265,-0.000128,861.789,859.316,-2.473,-20.893,-20.647,0.246,7.504936,8.921161,1.416225,,,,,,,,,,,,,,,,,,,,0.727374,0.721215,-0.006159,30,23,0.162883,0.141468,1.487175,1.687659,3.334331,3.477838,0.254075,0.171252,1.00905,1.035326,,,,
enh/sepformer/medium/data/raw/2025/09/08/c68976736d2e914f499af55bdd1d3ccece530051225422c30ba9044585a1aff9__250820_1541.wav,sepformer,medium,prep/data/raw/2025/09/08/c68976736d2e914f499af55bdd1d3ccece530051225422c30ba9044585a1aff9__250820_1541.wav,44100,44100,20.662857,20.21288,-1.0,-0.981,0.019,-23.068,-22.199,0.869,0.0,0.0,0.0,12.688115,11.505177,-1.182938,0.000763,0.000722,-4.1e-05,836.838,705.665,-131.173,-21.996,-21.218,0.778,9.755614,10.935285,1.179671,,,,,,,,,,,,,,,,,,,,0.712386,0.679056,-0.03333,8,6,0.155031,0.232368,1.186094,1.44352,2.652352,3.484086,0.327433,0.455183,0.945247,0.610574,,,,
enh/sepformer/medium/data/raw/2025/09/08/c82dcad81d1d2580cb7c0bc3dced4fad16093990997dda3c443c76f9b231c19a__250714_1630.wav,sepformer,medium,prep/data/raw/2025/09/08/c82dcad81d1d2580cb7c0bc3dced4fad16093990997dda3c443c76f9b231c19a__250714_1630.wav,44100,44100,53.498776,53.498821,-1.0,-0.927,0.073,-21.264,-22.532,-1.268,0.0,0.0,0.0,10.308824,12.029093,1.720269,0.000336,0.000337,1e-06,716.539,721.27,4.731,-20.535,-21.745,-1.21,9.226528,10.121513,0.894985,,,,,,,,,,,,,,,,,,,,0.733243,0.721432,-0.011811,20,15,0.126969,0.154478,1.336974,1.581738,2.741071,3.673234,0.298991,0.327488,1.581784,0.911379,,,,
enh/sepformer/medium/data/raw/2025/09/08/df5c7a3423dd07c7c527615359dcf78149587b1be39ec227e9a058012ed33c35__250714_1629.wav,sepformer,medium,prep/data/raw/2025/09/08/df5c7a3423dd07c7c527615359dcf78149587b1be39ec227e9a058012ed33c35__250714_1629.wav,44100,44100,9.221224,9.22127,-2.028,-1.003,1.025,-25.26,-22.194,3.066,0.0,0.0,0.0,14.507037,11.469654,-3.037383,0.000841,0.000315,-0.000526,869.251,741.788,-127.463,-22.321,-19.029,3.292,7.064571,7.995505,0.930934,,,,,,,,,,,,,,,,,,,,0.735375,0.714446,-0.020929,4,4,0.305466,0.388654,0.996864,1.071895,3.207397,3.958528,0.504495,0.435674,0.472377,0.301511,,,,
enh/sepformer/medium/data/raw/2025/09/08/e7cf2e4a32d69175644e4e4cc81312bed19479683da713810de4c746ef135373__250728_0917.wav,sepformer,medium,prep/data/raw/2025/09/08/e7cf2e4a32d69175644e4e4cc81312bed19479683da713810de4c746ef135373__250728_0917.wav,44100,44100,116.140408,116.140454,-1.0,-0.994,0.006,-19.787,-19.737,0.05,0.0,0.0,0.0,8.696729,8.653089,-0.04364,0.001223,0.000717,-0.000506,923.398,816.682,-106.716,-18.526,-18.418,0.108,11.571493,12.196583,0.62509,,,,,,,,,,,,,,,,,,,,0.711752,0.681372,-0.03038,27,18,0.13138,0.137344,1.552359,1.709537,4.459496,6.275974,0.260092,0.302164,1.241348,1.398219,,,,
enh/sepformer/medium/data/raw/2025/09/08/f7fd19d194b94c26b87b4d2dccbedd556d19897f4c87879df8a7070d790e4b2a__250820_1540_01.wav,sepformer,medium,prep/data/raw/2025/09/08/f7fd19d194b94c26b87b4d2dccbedd556d19897f4c87879df8a7070d790e4b2a__250820_1540_01.wav,44100,44100,27.807551,27.807574,-1.0,-0.967,0.033,-21.424,-19.983,1.441,0.0,0.0,0.0,10.500589,8.929065,-1.571524,0.000685,0.000567,-0.000118,845.936,741.827,-104.109,-20.605,-19.088,1.517,9.905217,10.714387,0.80917,,,,,,,,,,,,,,,,,,,,0.708362,0.684601,-0.023761,7,7,0.229782,0.176079,1.537645,1.27469,4.368914,4.13523,0.286387,0.253654,0.61864,0.859766,,,,
<<<<<<< HEAD
=======
/mnt/dccnas/archive/caspillaga/hugoz/Audio_procesing/dataset-audio-raw/enh/base/medium/data/raw/2025/09/08/072ff6bbce11674348eacd0547b155a5699af26be74472800e3e79bf4c8708fe__250805_1410.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: boolean index did not match indexed array along dimension 0; dimension is 3109248 but corresponding boolean dimension is 3109050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/dccnas/archive/caspillaga/hugoz/Audio_procesing/dataset-audio-raw/enh/base/medium/data/raw/2025/09/08/115ad6db883bea6a592e6e16b74fd05f9761d2a212181ad691ea50e1da168896__250820_1542_01.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: boolean index did not match indexed array along dimension 0; dimension is 1940256 but corresponding boolean dimension is 1939518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/dccnas/archive/caspillaga/hugoz/Audio_procesing/dataset-audio-raw/enh/base/medium/data/raw/2025/09/08/12084eba1a10ed7454625cd2739c2de098eb3f9270247626e60000aa72c44a2c__250820_1933.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: boolean index did not match indexed array along dimension 0; dimension is 2959344 but corresponding boolean dimension is 2958228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/dccnas/archive/caspillaga/hugoz/Audio_procesing/dataset-audio-raw/enh/base/medium/data/raw/2025/09/08/138515212831618930e641ff8b2effdc07997d1e4995e330554f72d0d472924b__250820_1548.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: boolean index did not match indexed array along dimension 0; dimension is 4021371 but corresponding boolean dimension is 4020597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/dccnas/archive/caspillaga/hugoz/Audio_procesing/dataset-audio-raw/enh/base/medium/data/raw/2025/09/08/1469c6d5be16c5794f75f8b5ee50074b4d498b34ee9f4a15e52634057e13e3cb__250728_0911.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: boolean index did not match indexed array along dimension 0; dimension is 7195599 but corresponding boolean dimension is 7194474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/dccnas/archive/caspillaga/hugoz/Audio_procesing/dataset-audio-raw/enh/base/medium/data/raw/2025/09/08/16543449086b8cb78ed5bafebbec6a5cf54c0ce74d1702b6eb3be91fade9a8d5__250728_0924.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: boolean index did not match indexed array along dimension 0; dimension is 5795703 but corresponding boolean dimension is 5794740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/dccnas/archive/caspillaga/hugoz/Audio_procesing/dataset-audio-raw/enh/base/medium/data/raw/2025/09/08/166ef3101465e2cc2ba05cae7010abdfa2d78de9525bb90b17889011a8cb25d5__250728_0938.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: boolean index did not match indexed array along dimension 0; dimension is 5745024 but corresponding boolean dimension is 5744466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/dccnas/archive/caspillaga/hugoz/Audio_procesing/dataset-audio-raw/enh/base/medium/data/raw/2025/09/08/190b5750faeba13be9107a4b7d790a839b2cf992fd2aeb01be729c76e81bbf57__250728_0919.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: boolean index did not match indexed array along dimension 0; dimension is 4189824 but corresponding boolean dimension is 4188618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/dccnas/archive/caspillaga/hugoz/Audio_procesing/dataset-audio-raw/enh/base/medium/data/raw/2025/09/08/2279f1beb83a110a79e6272148ef3502ef281d8bed794468b2e2d64bff2d176b__250820_1541_01.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: boolean index did not match indexed array along dimension 0; dimension is 478413 but corresponding boolean dimension is 477603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/dccnas/archive/caspillaga/hugoz/Audio_procesing/dataset-audio-raw/enh/base/medium/data/raw/2025/09/08/26b514c690c6e87e899308505339df2ae59dd593e0286d7b705fc9daca9767a5__250805_1413.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: boolean index did not match indexed array along dimension 0; dimension is 10520064 but corresponding boolean dimension is 10519173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/dccnas/archive/caspillaga/hugoz/Audio_procesing/dataset-audio-raw/enh/base/medium/data/raw/2025/09/08/26edbef0a328e3db3a12ecc3df4a6e3ff02fb471aeaadcf56a73dca729b819ef__250714_1632.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: boolean index did not match indexed array along dimension 0; dimension is 1440000 but corresponding boolean dimension is 1439424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/dccnas/archive/caspillaga/hugoz/Audio_procesing/dataset-audio-raw/enh/base/medium/data/raw/2025/09/08/2976162caa47ccbf60474e2881d5b637ecc0ff1f16a2464e813139a3f0402f95__250728_0930.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: boolean index did not match indexed array along dimension 0; dimension is 4308480 but corresponding boolean dimension is 4307688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/dccnas/archive/caspillaga/hugoz/Audio_procesing/dataset-audio-raw/enh/base/medium/data/raw/2025/09/08/29e7742142413441df77a420567b653c481f96e2a7c799b7764cf34da62a3a2f__250822_1320.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: boolean index did not match indexed array along dimension 0; dimension is 2160000 but corresponding boolean dimension is 2159136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/dccnas/archive/caspillaga/hugoz/Audio_procesing/dataset-audio-raw/enh/base/medium/data/raw/2025/09/08/2b433ba18758689f072fb4243cafcee5c6e631f8a057c64476aefc0acecf0f8a__250805_1406.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: boolean index did not match indexed array along dimension 0; dimension is 4484736 but corresponding boolean dimension is 4483647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/dccnas/archive/caspillaga/hugoz/Audio_procesing/dataset-audio-raw/enh/base/medium/data/raw/2025/09/08/2e0e1fdf187de03e3aabefd202f827dc878723373a15104cf2c707fa16faf3f7__250805_1407.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: boolean index did not match indexed array along dimension 0; dimension is 2050560 but corresponding boolean dimension is 2049327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/dccnas/archive/caspillaga/hugoz/Audio_procesing/dataset-audio-raw/enh/base/medium/data/raw/2025/09/08/3093e92265c9c5f99aa937e8e172f229d645c855a9308077d196ff6df6d086ea__250820_1539.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: boolean index did not match indexed array along dimension 0; dimension is 690048 but corresponding boolean dimension is 689283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/dccnas/archive/caspillaga/hugoz/Audio_procesing/dataset-audio-raw/enh/base/medium/data/raw/2025/09/08/3397998d845e67f7f99bc80c67a2868f0a78380a57680a92061633d93f7f4882__250728_0937.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: boolean index did not match indexed array along dimension 0; dimension is 1819044 but corresponding boolean dimension is 1817802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/dccnas/archive/caspillaga/hugoz/Audio_procesing/dataset-audio-raw/enh/base/medium/data/raw/2025/09/08/38a64b4c6678ed9752dcb13ddced294d1e4c7a76628d604dbee194e3efb40e29__250728_0906.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: boolean index did not match indexed array along dimension 0; dimension is 5314086 but corresponding boolean dimension is 5313168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/dccnas/archive/caspillaga/hugoz/Audio_procesing/dataset-audio-raw/enh/base/medium/data/raw/2025/09/08/3a4024ddabde86625bde8f22a7edd29412602a5767ef7f57bc9ba28a48ba5059__250805_1411.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: boolean index did not match indexed array along dimension 0; dimension is 4590072 but corresponding boolean dimension is 4589487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/dccnas/archive/caspillaga/hugoz/Audio_procesing/dataset-audio-raw/enh/base/medium/data/raw/2025/09/08/40723dc623cfd3d4a9963cb1819a647591d9fdfc86f88867774fce4acb956e2e__250728_0940.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: boolean index did not match indexed array along dimension 0; dimension is 3936762 but corresponding boolean dimension is 3935925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/dccnas/archive/caspillaga/hugoz/Audio_procesing/dataset-audio-raw/enh/base/medium/data/raw/2025/09/08/428b1ef5c92dd7ecdc7c54107ecf2e046ef42251610c0ba12244412fa65b4205__250820_2009.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: boolean index did not match indexed array along dimension 0; dimension is 8096247 but corresponding boolean dimension is 8095437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/dccnas/archive/caspillaga/hugoz/Audio_procesing/dataset-audio-raw/enh/base/medium/data/raw/2025/09/08/436386caea78dd252ff03f21db77ed3ad4d9264f6683832fd9b6a69480154deb__250820_1955.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: boolean index did not match indexed array along dimension 0; dimension is 5874282 but corresponding boolean dimension is 5874120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/dccnas/archive/caspillaga/hugoz/Audio_procesing/dataset-audio-raw/enh/base/medium/data/raw/2025/09/08/448e406125cff7c673d260f7a18982fb51445dd29b670a6c4e8c31e2e826ff45__250728_0942.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: boolean index did not match indexed array along dimension 0; dimension is 3326976 but corresponding boolean dimension is 3326022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/dccnas/archive/caspillaga/hugoz/Audio_procesing/dataset-audio-raw/enh/base/medium/data/raw/2025/09/08/4ef2d5461face4166f7b4fb9c086055f5254a93460e5c87b5d4994d0680664fd__250714_1632_01.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: boolean index did not match indexed array along dimension 0; dimension is 3489408 but corresponding boolean dimension is 3488751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/dccnas/archive/caspillaga/hugoz/Audio_procesing/dataset-audio-raw/enh/base/medium/data/raw/2025/09/08/52701f4fa2514351bde702af10f7d8b4f8ea12bae519d4cdbbf9b18df92e3c2b__250820_1952.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexError: boolean index did not match indexed array along dimension 0; dimension is 7595136 but corresponding boolean dimension is 7594020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
